Month,Day,Hour,Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (kW/m2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
7,8,11,253,538,39.6,2.6,0.2,766.76,56.124,3936.336,3769.111
7,8,12,252,535,40,2.8,0.2,760.625,55.822,3910.972,3744.645
7,8,13,241,520,40.2,2.8,0.2,715.425,55.092,3698.716,3539.911
7,8,14,230,405,40.2,2.8,0.2,562.707,51.934,2961.171,2828.5
7,8,15,183,360,39.6,2.6,0.2,446.131,49.26,2383.617,2271.411
7,8,16,96,266,38.6,2.1,0.2,279.11,45.249,1502.961,1421.96
7,8,17,19,114,36.7,1.4,0.2,105.237,39.613,559.665,512.089
7,8,18,0,3,35,1.1,0.2,2.767,35.077,9.927,0
7,8,19,0,0,34.1,1.1,0.2,0,34.1,0,0
7,8,20,0,0,33.4,1.2,0.2,0,33.4,0,0
7,8,21,0,0,32.7,1.2,0.2,0,32.7,0,0
7,8,22,0,0,32.1,1.1,0.2,0,32.1,0,0
7,8,23,0,0,31.5,0.9,0.2,0,31.5,0,0
7,9,0,0,0,31,0.7,0.2,0,31,0,0
7,9,1,0,0,30.4,0.7,0.2,0,30.4,0,0
7,9,2,0,0,29.8,0.8,0.2,0,29.8,0,0
7,9,3,0,0,29.3,1,0.2,0,29.3,0,0
7,9,4,0,0,29,1,0.2,0,0,0,0
7,9,5,1,16,30,1.6,0.2,14.792,30.386,70.787,40.534
7,9,6,54,155,31.6,1.9,0.2,149.024,35.292,814.591,757.982
7,9,7,161,273,33.4,2.1,0.2,321.66,41.063,1771.698,1681.175
7,9,8,245,358,35,2.2,0.2,493.801,46.522,2673.133,2550.668
7,9,9,295,417,36.4,2.2,0.2,638.798,51.274,3375.585,3228.23
7,9,10,305,453,37.7,2.3,0.2,720.733,54.14,3746.796,3586.288
7,9,11,395,423,38.6,2.4,0.2,799.07,56.486,4112.925,3939.442
7,9,12,661,267,39.2,2.5,0.2,907.705,59.179,4642.07,4449.838
7,9,13,307,433,39.3,2.6,0.2,696.241,54.326,3619.989,3463.973
7,9,14,445,312,39.1,2.6,0.2,648.109,53.124,3418.02,3269.161
7,9,15,437,249,38.6,2.4,0.2,500.675,49.869,2694.192,2570.981
7,9,16,248,197,37.7,2,0.2,278.739,44.465,1498.075,1417.247
7,9,17,104,111,36.1,1.3,0.2,114.539,39.311,588.384,539.79
7,9,18,5,18,34.3,0.8,0.2,16.659,34.801,66.264,36.171
7,9,19,0,0,33.2,0.8,0.2,0,33.2,0,0
7,9,20,0,0,32.4,0.9,0.2,0,32.4,0,0
7,9,21,0,0,31.7,1.1,0.2,0,31.7,0,0
7,9,22,0,0,31.1,1.3,0.2,0,31.1,0,0
7,9,23,0,0,30.6,1.4,0.2,0,30.6,0,0
7,10,0,0,0,30,1.4,0.2,0,30,0,0
7,10,1,0,0,29.5,1.3,0.2,0,29.5,0,0
7,10,2,0,0,29.2,1.1,0.2,0,29.2,0,0
7,10,3,0,0,28.9,0.9,0.2,0,28.9,0,0
7,10,4,0,0,28.8,0.8,0.2,0,0,0,0
7,10,5,22,36,30.1,1.6,0.2,31.645,30.926,156.79,123.49
7,10,6,177,140,32.1,2.1,0.2,162.089,35.92,855.852,797.781
7,10,7,314,217,34.2,2.5,0.2,339.667,41.698,1868.939,1774.97
7,10,8,245,310,35.8,2.7,0.2,451.753,45.408,2454.914,2340.181
7,10,9,278,385,37,2.8,0.2,595.004,49.407,3167.488,3027.506
7,10,10,266,480,37.5,2.8,0.2,710.919,52.299,3720.587,3561.007
7,10,11,244,519,37.7,2.8,0.2,740.232,53.097,3850.007,3685.841
7,10,12,243,525,38,2.7,0.2,742.931,53.727,3854.236,3689.92
7,10,13,298,496,38.5,2.6,0.2,748.508,54.65,3883.365,3718.017
7,10,14,321,359,38.7,2.5,0.2,593.625,51.771,3136.863,2997.967
7,10,15,267,293,38.3,2.4,0.2,437.539,48.137,2355.675,2244.459
7,10,16,277,222,37.5,2.1,0.2,312.713,44.94,1683.714,1596.308
7,10,17,101,128,35.9,1.4,0.2,127.958,39.411,664.679,613.381
7,10,18,2,13,34.3,0.9,0.2,12.019,34.651,46.6,17.203
7,10,19,0,0,33.4,0.9,0.2,0,33.4,0,0
7,10,20,0,0,32.7,1,0.2,0,32.7,0,0
7,10,21,0,0,32,0.9,0.2,0,32,0,0
7,10,22,0,0,31.3,0.8,0.2,0,31.3,0,0
7,10,23,0,0,30.8,0.7,0.2,0,30.8,0,0
7,11,0,0,0,30.3,0.6,0.2,0,30.3,0,0
7,11,1,0,0,29.9,0.5,0.2,0,29.9,0,0
7,11,2,0,0,29.6,0.4,0.2,0,29.6,0,0
7,11,3,0,0,29.3,0.3,0.2,0,29.3,0,0
7,11,4,0,0,29.1,0.3,0.2,0,0,0,0
7,11,5,8,29,30.2,0.9,0.2,26.647,31.021,130.43,98.064
7,11,6,90,128,32.2,1.5,0.2,133.543,35.792,714.245,661.191
7,11,7,177,225,34.2,1.8,0.2,285.699,41.437,1565.568,1482.349
7,11,8,240,313,35.7,2,0.2,448.975,46.602,2427.002,2313.258
7,11,9,279,385,37.1,2.3,0.2,595.939,50.712,3155.127,3015.583
7,11,10,284,451,38.2,2.6,0.2,699.994,53.301,3650.367,3493.275
7,11,11,284,485,39,2.8,0.2,751.416,54.635,3887.426,3721.934
7,11,12,446,440,39.5,2.9,0.2,865.721,57.223,4443.526,4258.329
7,11,13,385,392,39.6,2.9,0.2,727.874,54.511,3790.099,3628.056
7,11,14,429,316,39.3,2.8,0.2,640.34,52.672,3382.266,3234.674
7,11,15,490,237,38.5,2.8,0.2,522.187,49.438,2820.272,2692.593
7,11,16,363,195,37.2,3,0.2,322.329,43.703,1742.528,1653.039
7,11,17,174,124,35.2,3.3,0.2,136.449,37.784,696.722,644.289
7,11,18,11,17,33.1,3.7,0.2,15.899,33.372,65.285,35.226
7,11,19,0,0,31.6,4,0.2,0,31.6,0,0
7,11,20,0,0,30.6,3.7,0.2,0,30.6,0,0
7,11,21,0,0,30,3.1,0.2,0,30,0,0
7,11,22,0,0,29.5,2.5,0.2,0,29.5,0,0
7,11,23,0,0,29,1.9,0.2,0,29,0,0
7,12,0,0,0,28.6,1.6,0.2,0,28.6,0,0
7,12,1,0,0,28.2,1.5,0.2,0,28.2,0,0
7,12,2,0,0,28,1.5,0.2,0,28,0,0
7,12,3,0,0,27.7,1.4,0.2,0,27.7,0,0
7,12,4,0,0,27.6,1.4,0.2,0,0,0,0
7,12,5,74,39,28.4,1.9,0.2,32.484,29.194,161.533,128.065
7,12,6,338,114,29.7,2.3,0.2,172.684,33.565,883.78,824.72
7,12,7,531,151,31,2.7,0.2,375.453,38.994,2094.766,1992.795
7,12,8,650,166,32.1,3.1,0.2,580.939,43.669,3224.488,3082.486
7,12,9,649,234,33.1,3.4,0.2,755.887,47.404,4097.343,3924.413
7,12,10,514,378,33.8,3.7,0.2,845.734,49.044,4511.839,4324.221
7,12,11,456,441,34.2,3.8,0.2,880.255,49.814,4662.118,4469.176
7,12,12,612,313,34.5,3.6,0.2,905.195,51.067,4787.476,4590.092
7,12,13,730,196,35,3.3,0.2,856.218,51.451,4549.699,4360.74
7,12,14,276,367,35.4,3,0.2,567.042,46.831,3054.937,2918.943
7,12,15,269,273,35.6,2.8,0.2,420.731,44.401,2300.668,2191.402
7,12,16,236,177,35.1,2.5,0.2,256.57,40.755,1397.346,1320.087
7,12,17,143,94,33.9,1.7,0.2,106.802,36.617,540.312,493.422
7,12,18,27,20,32.5,1,0.2,17.599,33.006,72.218,41.914
7,12,19,0,0,31.8,0.8,0.2,0,31.8,0,0
7,12,20,0,0,31.4,0.6,0.2,0,31.4,0,0
7,12,21,0,0,31.1,0.5,0.2,0,31.1,0,0
7,12,22,0,0,30.8,0.5,0.2,0,30.8,0,0
7,12,23,0,0,30.5,0.4,0.2,0,30.5,0,0
7,13,0,0,0,30.3,0.4,0.2,0,30.3,0,0
7,13,1,0,0,30.1,0.3,0.2,0,30.1,0,0
7,13,2,0,0,29.7,0.3,0.2,0,29.7,0,0
7,13,3,0,0,29.1,0.5,0.2,0,29.1,0,0
7,13,4,0,0,28.9,0.6,0.2,0,0,0,0
7,13,5,146,35,30.1,1.7,0.2,26.348,30.771,128.144,95.858
7,13,6,299,104,31.7,2.4,0.2,155.898,35.126,790.673,734.911
7,13,7,468,157,33.1,2.9,0.2,353.234,40.363,1956.489,1859.418
7,13,8,547,206,34.2,3.2,0.2,550.963,44.987,3033.244,2898.019
7,13,9,762,148,35,3.5,0.2,763.321,49.232,4118.296,3944.623
7,13,10,617,289,35.7,3.8,0.2,856.069,50.913,4543.263,4354.533
7,13,11,680,259,36.2,3.9,0.2,925.149,52.396,4870.99,4670.647
7,13,12,677,259,36.5,4,0.2,917.724,52.336,4834.603,4635.549
7,13,13,489,373,36.5,4,0.2,808.211,50.44,4289.668,4109.924
7,13,14,490,285,36.1,3.8,0.2,659.414,47.833,3561.542,3407.597
7,13,15,518,206,35.4,3.6,0.2,510.953,44.797,2816.866,2689.308
7,13,16,428,154,34.3,3.1,0.2,312.079,40.488,1705.192,1617.025
7,13,17,283,93,32.9,2.3,0.2,127.536,35.73,620.158,570.438
7,13,18,16,20,31.5,1.5,0.2,18.417,31.968,75.451,45.033
7,13,19,0,0,30.7,1.3,0.2,0,30.7,0,0
7,13,20,0,0,30.2,1.1,0.2,0,30.2,0,0
7,13,21,0,0,29.8,0.9,0.2,0,29.8,0,0
7,13,22,0,0,29.5,0.9,0.2,0,29.5,0,0
7,13,23,0,0,29.1,1,0.2,0,29.1,0,0
7,14,0,0,0,28.7,1.2,0.2,0,28.7,0,0
7,14,1,0,0,28.2,1.4,0.2,0,28.2,0,0
7,14,2,0,0,27.8,1.6,0.2,0,27.8,0,0
7,14,3,0,0,27.5,1.6,0.2,0,27.5,0,0
7,14,4,0,0,27.3,1.5,0.2,0,0,0,0
7,14,5,18,33,27.6,1.6,0.2,29.195,28.359,143.944,111.098
7,14,6,120,119,28.3,1.8,0.2,131.944,31.614,709.938,657.037
7,14,7,206,210,29.2,2,0.2,284.744,36.121,1595.661,1511.375
7,14,8,262,295,30.2,2.2,0.2,448.863,40.678,2489.965,2373.991
7,14,9,271,384,31,2.4,0.2,589.036,44.203,3204.605,3063.308
7,14,10,272,450,31.5,2.5,0.2,688.807,46.632,3693.847,3535.214
7,14,11,272,485,31.7,2.4,0.2,740.765,48.267,3936.482,3769.252
7,14,12,271,482,31.7,2.3,0.2,734.784,48.447,3902.639,3736.608
7,14,13,272,441,31.6,2.1,0.2,674.292,47.592,3604.152,3448.697
7,14,14,308,353,31.2,1.8,0.2,579.299,45.838,3137.865,2998.933
7,14,15,427,237,30.8,1.5,0.2,485.429,43.941,2677.799,2555.169
7,14,16,315,173,30.4,1.2,0.2,284.282,38.629,1565.169,1481.964
7,14,17,214,98,29.8,0.8,0.2,120.843,33.586,607.728,558.449
7,14,18,16,19,29.2,0.5,0.2,17.58,29.775,71.857,41.566
7,14,19,0,0,28.8,0.4,0.2,0,28.8,0,0
7,14,20,0,0,28.6,0.3,0.2,0,28.6,0,0
7,14,21,0,0,28.4,0.3,0.2,0,28.4,0,0
7,14,22,0,0,28.3,0.2,0.2,0,28.3,0,0
7,14,23,0,0,28.1,0.2,0.2,0,28.1,0,0
7,15,0,0,0,27.9,0.2,0.2,0,27.9,0,0
7,15,1,0,0,27.7,0.3,0.2,0,27.7,0,0
7,15,2,0,0,27.5,0.3,0.2,0,27.5,0,0
7,15,3,0,0,27.3,0.4,0.2,0,27.3,0,0
7,15,4,0,0,27.2,0.4,0.2,0,0,0,0
7,15,5,14,32,28.4,0.7,0.2,28.389,29.319,138.522,105.868
7,15,6,104,121,30.2,1.2,0.2,130.248,33.951,697.087,644.642
7,15,7,191,215,31.9,1.6,0.2,282.677,39.377,1562.311,1479.207
7,15,8,232,299,33.4,1.7,0.2,433.458,44.606,2361.863,2250.428
7,15,9,263,370,34.7,2,0.2,569.496,48.498,3042.071,2906.534
7,15,10,265,435,35.8,2.3,0.2,668.283,51.042,3517.547,3365.162
7,15,11,274,484,36.7,2.7,0.2,742.127,52.415,3875.523,3710.452
7,15,12,274,482,37.2,3,0.2,738.1,52.041,3861.553,3696.978
7,15,13,274,440,37.3,3.3,0.2,675.531,50.241,3571.019,3416.739
7,15,14,267,373,37,3.3,0.2,566.753,47.876,3039.202,2903.766
7,15,15,226,294,36.3,3.2,0.2,412.906,44.372,2254.057,2146.442
7,15,16,160,203,35.1,2.7,0.2,249.935,40.418,1365.95,1289.804
7,15,17,70,105,33.4,1.9,0.2,105.079,35.99,553.163,505.817
7,15,18,4,13,31.9,1.4,0.2,12.149,32.213,47.371,17.947
7,15,19,0,0,31,1.4,0.2,0,31,0,0
7,15,20,0,0,30.3,1.2,0.2,0,30.3,0,0
7,15,21,0,0,29.8,1.1,0.2,0,29.8,0,0
7,15,22,0,0,29.2,1.2,0.2,0,29.2,0,0
7,15,23,0,0,28.6,1.4,0.2,0,28.6,0,0
7,16,0,0,0,28.2,1.6,0.2,0,28.2,0,0
7,16,1,0,0,27.8,1.6,0.2,0,27.8,0,0
7,16,2,0,0,27.5,1.4,0.2,0,27.5,0,0
7,16,3,0,0,27.3,1.3,0.2,0,27.3,0,0
7,16,4,0,0,27.2,1.3,0.2,0,0,0,0
7,16,5,9,28,27.6,2,0.2,25.265,28.202,122.634,90.543
7,16,6,93,122,28.3,2.4,0.2,128.76,31.178,699.719,647.18
7,16,7,183,216,29.3,2.6,0.2,280.073,35.371,1573.757,1490.248
7,16,8,244,304,30.4,2.7,0.2,445.911,39.885,2480.141,2364.515
7,16,9,271,383,31.3,2.9,0.2,588.485,43.362,3213.052,3071.455
7,16,10,273,449,31.9,2.9,0.2,689.375,46.008,3706.849,3547.755
7,16,11,272,484,32.2,2.8,0.2,740.564,47.608,3946.45,3778.867
7,16,12,272,482,32.3,2.6,0.2,736.582,48.18,3916.809,3750.276
7,16,13,273,439,32.2,2.4,0.2,674.072,47.289,3607.842,3452.257
7,16,14,271,368,31.9,2,0.2,565.475,45.607,3061.909,2925.668
7,16,15,244,285,31.5,1.6,0.2,417.889,42.55,2300.915,2191.64
7,16,16,180,196,31.1,1.1,0.2,251.653,38.573,1385.705,1308.859
7,16,17,88,103,30.4,0.7,0.2,105.707,33.855,556.802,509.328
7,16,18,8,17,29.6,0.6,0.2,15.878,30.099,62.572,32.61
7,16,19,0,0,28.9,0.6,0.2,0,28.9,0,0
7,16,20,0,0,28.4,0.7,0.2,0,28.4,0,0
7,16,21,0,0,28,0.8,0.2,0,28,0,0
7,16,22,0,0,27.7,0.7,0.2,0,27.7,0,0
7,16,23,0,0,27.5,0.6,0.2,0,27.5,0,0
7,17,0,0,0,27.4,0.5,0.2,0,27.4,0,0
7,17,1,0,0,27.2,0.3,0.2,0,27.2,0,0
7,17,2,0,0,27,0.3,0.2,0,27,0,0
7,17,3,0,0,26.7,0.3,0.2,0,26.7,0,0
7,17,4,0,0,26.6,0.2,0.2,0,0,0,0
7,17,5,16,30,27.2,0.4,0.2,26.768,28.142,129.651,97.312
7,17,6,110,118,27.9,0.8,0.2,128.803,32.003,692.894,640.597
7,17,7,201,210,28.4,1.2,0.2,282.487,36.593,1579.707,1495.987
7,17,8,260,295,28.7,1.6,0.2,447.853,40.536,2486.069,2370.233
7,17,9,272,381,29,1.9,0.2,587.613,43.532,3206.299,3064.942
7,17,10,273,449,29.2,2,0.2,689.702,45.885,3710.603,3551.376
7,17,11,272,484,29.6,2.1,0.2,740.966,47.158,3956.1,3788.175
7,17,12,273,481,29.8,2.2,0.2,737.02,46.926,3939.889,3772.539
7,17,13,274,439,29.9,2.2,0.2,675.382,45.607,3640.437,3483.697
7,17,14,274,366,29.8,2.1,0.2,566.26,43.254,3096.729,2959.255
7,17,15,266,272,29.5,1.9,0.2,419.315,39.903,2336.515,2225.978
7,17,16,214,183,29.1,1.4,0.2,254.196,36.125,1413.22,1335.399
7,17,17,118,97,28.5,1,0.2,105.519,31.672,552.257,504.943
7,17,18,14,18,27.7,0.6,0.2,16.7,28.222,65.428,35.365
7,17,19,0,0,27.1,0.6,0.2,0,27.1,0,0
7,17,20,0,0,26.8,0.5,0.2,0,26.8,0,0
7,17,21,0,0,26.6,0.5,0.2,0,26.6,0,0
7,17,22,0,0,26.4,0.5,0.2,0,26.4,0,0
7,17,23,0,0,26.2,0.5,0.2,0,26.2,0,0
7,18,0,0,0,26,0.5,0.2,0,26,0,0
7,18,1,0,0,25.9,0.5,0.2,0,25.9,0,0
7,18,2,0,0,25.7,0.5,0.2,0,25.7,0,0
7,18,3,0,0,25.6,0.5,0.2,0,25.6,0,0
7,18,4,0,0,25.6,0.5,0.2,0,0,0,0
7,18,5,17,30,26.7,0.7,0.2,26.717,27.561,128.976,96.661
7,18,6,125,114,28.1,0.9,0.2,128.403,32.077,686.283,634.221
7,18,7,216,203,29.1,0.9,0.2,282.668,37.939,1571.902,1488.458
7,18,8,137,263,29.7,0.9,0.2,336.781,40.215,1853.811,1760.379
7,18,9,152,344,30.4,1,0.2,452.164,44.126,2444.319,2329.962
7,18,10,151,409,31,1.1,0.2,534.53,46.799,2849.632,2720.913
7,18,11,148,443,31.6,1.3,0.2,575.407,47.794,3049.847,2914.034
7,18,12,149,440,32,1.5,0.2,572.287,47.382,3039.248,2903.81
7,18,13,152,399,32.2,1.6,0.2,522.596,45.949,2797.383,2670.515
7,18,14,720,168,32.2,1.7,0.2,730.475,51.105,3912.708,3746.32
7,18,15,657,151,31.8,1.9,0.2,546.605,45.394,3018.621,2883.915
7,18,16,549,126,31.1,1.9,0.2,336.519,39.423,1847.843,1754.621
7,18,17,352,88,29.8,1.5,0.2,133.918,33.28,643.428,592.884
7,18,18,37,20,28.5,1,0.2,17.569,28.999,71.207,40.939
7,18,19,0,0,27.9,0.8,0.2,0,27.9,0,0
7,18,20,0,0,27.5,0.8,0.2,0,27.5,0,0
7,18,21,0,0,27.1,0.9,0.2,0,27.1,0,0
7,18,22,0,0,26.6,1,0.2,0,26.6,0,0
7,18,23,0,0,26.2,1.2,0.2,0,26.2,0,0
7,19,0,0,0,25.9,1.5,0.2,0,25.9,0,0
7,19,1,0,0,25.7,1.6,0.2,0,25.7,0,0
7,19,2,0,0,25.5,1.7,0.2,0,25.5,0,0
7,19,3,0,0,25.3,1.6,0.2,0,25.3,0,0
7,19,4,0,0,25.2,1.5,0.2,0,0,0,0
7,19,5,29,30,26.3,2.1,0.2,26.664,26.919,128.235,95.946
7,19,6,254,122,28,2.7,0.2,161.279,31.372,846.326,788.592
7,19,7,390,183,30,3.2,0.2,342.586,36.7,1925.215,1829.252
7,19,8,346,282,31.8,3.8,0.2,490.976,40.547,2736.066,2611.372
7,19,9,362,351,33,4.2,0.2,632.071,43.604,3458.573,3308.277
7,19,10,430,366,33.8,4.4,0.2,759.743,46.186,4100.109,3927.081
7,19,11,638,291,34.4,4.5,0.2,917.895,49.17,4895.189,4693.988
7,19,12,462,349,34.7,4.5,0.2,799.131,47.549,4283.243,4103.726
7,19,13,621,274,34.7,4.5,0.2,836.891,48.177,4498.517,4311.371
7,19,14,536,273,34.3,4.3,0.2,686.638,45.677,3746.439,3585.943
7,19,15,495,227,33.6,3.8,0.2,518.924,42.858,2882.738,2752.846
7,19,16,340,186,32.4,2.9,0.2,306.798,38.697,1693.535,1605.781
7,19,17,160,116,30.5,1.9,0.2,128.072,33.628,665.094,613.782
7,19,18,3,12,28.9,1.4,0.2,11.092,29.184,42.953,13.686
7,19,19,0,0,28,1.4,0.2,0,28,0,0
7,19,20,0,0,27.5,1.3,0.2,0,27.5,0,0
7,19,21,0,0,27,1.2,0.2,0,27,0,0
7,19,22,0,0,26.6,1.1,0.2,0,26.6,0,0
7,19,23,0,0,26.2,1,0.2,0,26.2,0,0
7,20,0,0,0,25.9,1,0.2,0,25.9,0,0
7,20,1,0,0,25.5,1,0.2,0,25.5,0,0
7,20,2,0,0,25.2,1,0.2,0,25.2,0,0
7,20,3,0,0,24.9,1,0.2,0,24.9,0,0
7,20,4,0,0,24.8,1,0.2,0,24.8,0,0
7,20,5,10,26,26.4,1.3,0.2,23.524,27.048,111.488,79.793
7,20,6,112,122,28.2,2,0.2,132.451,31.394,715.348,662.255
7,20,7,188,215,30.3,2.5,0.2,281.369,36.511,1574.101,1490.58
7,20,8,270,299,32.4,3.2,0.2,458.392,41.359,2537.976,2420.3
7,20,9,348,357,34.1,3.8,0.2,626.775,45.238,3405.192,3256.787
7,20,10,365,415,35.1,4.1,0.2,742.825,47.72,3976.364,3807.72
7,20,11,382,436,35.7,4.1,0.2,803.361,49.34,4262.086,4083.319
7,20,12,386,419,35.9,4,0.2,788.217,49.478,4181.77,4005.848
7,20,13,562,316,35.9,3.9,0.2,823.851,50.326,4383.233,4200.173
7,20,14,475,298,35.7,3.7,0.2,663.222,47.677,3583.507,3428.784
7,20,15,352,262,35.2,3.3,0.2,462.747,44.11,2544.495,2426.588
7,20,16,187,194,33.9,2.6,0.2,253.072,39.381,1389.204,1312.234
7,20,17,86,101,31.7,1.8,0.2,103.793,34.306,545.172,498.109
7,20,18,5,13,29.9,1.3,0.2,12.149,30.216,45.933,16.561
7,20,19,0,0,29.1,1.3,0.2,0,29.1,0,0
7,20,20,0,0,28.5,1.2,0.2,0,28.5,0,0
7,20,21,0,0,28,1.1,0.2,0,28,0,0
7,20,22,0,0,27.7,1,0.2,0,27.7,0,0
7,20,23,0,0,27.4,1,0.2,0,27.4,0,0
7,21,0,0,0,27.1,0.9,0.2,0,27.1,0,0
7,21,1,0,0,26.8,0.9,0.2,0,26.8,0,0
7,21,2,0,0,26.6,0.8,0.2,0,26.6,0,0
7,21,3,0,0,26.4,0.7,0.2,0,26.4,0,0
7,21,4,0,0,26.3,0.7,0.2,0,26.3,0,0
7,21,5,6,22,27.4,0.8,0.2,20.37,28.034,94.521,63.427
7,21,6,83,120,29,1.1,0.2,125.081,32.697,676.179,624.474
7,21,7,170,220,30.5,1.4,0.2,278.101,38.195,1544.476,1462.004
7,21,8,231,311,31.9,1.8,0.2,442.133,43.09,2426.032,2312.323
7,21,9,269,388,33.2,2.1,0.2,592.884,47.281,3185.25,3044.639
7,21,10,279,446,34.3,2.5,0.2,693.8,49.543,3677.178,3519.136
7,21,11,280,481,35.1,2.8,0.2,747.634,50.657,3934.799,3767.628
7,21,12,279,478,35.5,2.9,0.2,741.786,50.672,3904.604,3738.504
7,21,13,279,438,35.5,2.8,0.2,680.638,49.676,3607.788,3452.205
7,21,14,276,365,35.4,2.5,0.2,568.271,47.91,3048.597,2912.828
7,21,15,239,288,35.1,2.2,0.2,418.919,44.884,2284.258,2175.573
7,21,16,168,199,34.3,1.7,0.2,250.188,40.77,1365.645,1289.51
7,21,17,71,103,32.8,1.1,0.2,103.597,35.858,544.573,497.532
7,21,18,2,10,31.3,0.7,0.2,9.24,31.577,33.188,4.267
7,21,19,0,0,30.4,0.7,0.2,0,30.4,0,0
7,21,20,0,0,29.7,0.7,0.2,0,29.7,0,0
7,21,21,0,0,29,0.6,0.2,0,29,0,0
7,21,22,0,0,28.4,0.6,0.2,0,28.4,0,0
7,21,23,0,0,27.9,0.8,0.2,0,27.9,0,0
7,22,0,0,0,27.5,0.9,0.2,0,27.5,0,0
7,22,1,0,0,27.2,1,0.2,0,27.2,0,0
7,22,2,0,0,27,1,0.2,0,27,0,0
7,22,3,0,0,26.9,0.9,0.2,0,26.9,0,0
7,22,4,0,0,26.8,0.9,0.2,0,26.8,0,0
7,22,5,5,22,27.8,0.7,0.2,20.371,28.45,93.389,62.334
7,22,6,83,119,29.4,0.9,0.2,124.185,33.262,669.278,617.818
7,22,7,259,224,31,1.4,0.2,321.721,39.902,1781.612,1690.737
7,22,8,334,293,32.1,1.9,0.2,494.069,44.355,2709.739,2585.977
7,22,9,299,372,32.8,2.3,0.2,602.138,46.558,3248.465,3105.614
7,22,10,277,448,33.5,2.6,0.2,694.28,48.479,3696.12,3537.407
7,22,11,313,469,33.8,2.8,0.2,768.795,49.801,4064.345,3892.585
7,22,12,292,472,33.9,3,0.2,749.117,48.966,3973.19,3804.659
7,22,13,325,426,33.7,3.1,0.2,711.202,47.781,3805.022,3642.45
7,22,14,341,364,33.5,3,0.2,618.389,45.972,3352.349,3205.817
7,22,15,259,301,33,2.7,0.2,443.403,42.439,2446.446,2332.014
7,22,16,190,223,32.2,2.3,0.2,280.469,38.623,1550.888,1468.189
7,22,17,66,115,30.7,1.7,0.2,112.7,33.6,603.906,554.762
7,22,18,1,6,29.1,1.4,0.2,5.539,29.241,20.312,0
7,22,19,0,0,28.1,1.4,0.2,0,28.1,0,0
7,22,20,0,0,27.4,1.4,0.2,0,27.4,0,0
7,22,21,0,0,26.9,1.2,0.2,0,26.9,0,0
7,22,22,0,0,26.5,1,0.2,0,26.5,0,0
7,22,23,0,0,26.3,0.8,0.2,0,26.3,0,0
7,23,0,0,0,26.1,0.7,0.2,0,26.1,0,0
7,23,1,0,0,26,0.7,0.2,0,26,0,0
7,23,2,0,0,25.8,0.8,0.2,0,25.8,0,0
7,23,3,0,0,25.7,0.8,0.2,0,25.7,0,0
7,23,4,0,0,25.6,0.7,0.2,0,25.6,0,0
7,23,5,5,20,26.5,1.1,0.2,18.513,27.03,84.09,53.365
7,23,6,81,119,27.9,1.4,0.2,123.74,31.305,672.905,621.317
7,23,7,173,217,29.6,1.8,0.2,276.779,36.613,1547.352,1464.778
7,23,8,238,306,30.9,2.2,0.2,442.237,41.223,2446.582,2332.145
7,23,9,276,380,31.8,2.5,0.2,591.515,44.817,3211.922,3070.366
7,23,10,279,446,32.2,2.6,0.2,694.612,47.186,3718.338,3558.837
7,23,11,280,479,32.4,2.7,0.2,746.643,48.212,3970.498,3802.062
7,23,12,280,476,32.5,2.7,0.2,741.794,48.21,3945.669,3778.114
7,23,13,279,436,32.3,2.8,0.2,679.593,46.454,3651.527,3494.394
7,23,14,263,376,32,2.8,0.2,569.286,43.876,3104.855,2967.093
7,23,15,219,297,31.5,2.6,0.2,413.167,40.452,2293.2,2184.198
7,23,16,152,203,30.9,2.2,0.2,247.676,36.684,1376.149,1299.642
7,23,17,62,102,29.8,1.5,0.2,101.298,32.523,542.028,495.076
7,23,18,1,8,28.6,1,0.2,7.388,28.805,26.804,0
7,23,19,0,0,27.9,0.9,0.2,0,27.9,0,0
7,23,20,0,0,27.3,1.1,0.2,0,27.3,0,0
7,23,21,0,0,26.7,1.3,0.2,0,26.7,0,0
7,23,22,0,0,26.2,1.4,0.2,0,26.2,0,0
7,23,23,0,0,25.9,1.4,0.2,0,25.9,0,0
7,24,0,0,0,25.6,1.3,0.2,0,25.6,0,0
7,24,1,0,0,25.5,1,0.2,0,25.5,0,0
7,24,2,0,0,25.3,0.8,0.2,0,25.3,0,0
7,24,3,0,0,25.2,0.7,0.2,0,25.2,0,0
7,24,4,0,0,25.1,0.7,0.2,0,25.1,0,0
7,24,5,4,17,26,1.3,0.2,15.726,26.431,71.763,41.476
7,24,6,73,120,27,1.9,0.2,122.94,30.036,674.043,622.414
7,24,7,161,221,28.2,2.2,0.2,275.26,34.632,1551.504,1468.784
7,24,8,224,314,29.2,2.4,0.2,440.917,39.106,2459.444,2344.551
7,24,9,437,356,30.1,2.5,0.2,702.383,45.571,3819.348,3656.268
7,24,10,279,445,30.9,2.6,0.2,694.073,45.875,3735.94,3575.816
7,24,11,279,479,31.5,2.7,0.2,746.152,47.302,3983.005,3814.126
7,24,12,279,476,31.9,2.7,0.2,741.315,47.6,3953.202,3785.379
7,24,13,407,389,32.1,2.7,0.2,754.987,48.117,4042.133,3871.159
